ID_Trabajador,Nombre_Completo,RUT,Tipo_Turno,Nombre_Turno,Cargo,Es_Conductor,Fecha_Registro,Estado_Asistencia
TRB-025,Marcelo Miranda Ramos,13.128.434-9,4x3,Turno C,Mecánico,No,08-03-2024,Ausente
TRB-043,Claudio Torres Fuentes,9.967.477-6,4x3,Turno B,Ayudante de Operaciones,No,2024-03-02 00:00:00,Presente
TRB-086,Esteban Ramos Pizarro,24.588.545-8,7x7,Turno E,Bodeguero,No,2024-03-01 00:00:00,Presente
TRB-083,Ricardo Cáceres Valenzuela,19.247.051-K,7x7,Turno D,Técnico de Mantenimiento,No,2024-03-13 00:00:00,Presente
TRB-114,Jorge Cortés Soto,17.062.461-0,7x7,Turno E,Ayudante de Operaciones,No,2024-03-28 00:00:00,Presente
TRB-094,Héctor Pizarro Morales,15.179.067-4,7x7,Turno D,Supervisor de Turno,No,2024-03-31 00:00:00,A
TRB-068,Francisco Araya Vargas,16.952.514-5,4x3,Turno A,Supervisor de Turno,No,2024-03-06 00:00:00,Presente
TRB-039,Francisco García Vargas,14.428.696-0,4x3,Turno A,Bodeguero,No,2024-03-16 00:00:00,Presente
TRB-100,Roberto Salas Herrera,8.904.843-5,7x7,Turno E,Bodeguero,No,2024-03-29 00:00:00,Presente
TRB-023,Andrés Vega Cortés,13.306.893-7,4x3,Turno C,Electricista,No,2024-03-29 00:00:00,presente
TRB-006,Francisco Núñez Morales,15.224.730-3,4x3,Turno C,Bodeguero,No,2024-03-14 00:00:00,Presente
TRB-020,Andrés Morales Silva,22.165.337-8,4x3,Turno A,Operador de Equipo,Sí,2024-03-01 00:00:00,Presente
TRB-056,Roberto Poblete Sandoval,18.150.790-K,4x3,Turno B,Mecánico,No,28/03/2024,Presente
TRB-099,Fernando Aguilar Rodríguez,21.047.882-5,7x7,Turno D,Mecánico,No,2024-03-20 00:00:00,Presente
TRB-056,Roberto Poblete Sandoval,18.150.790-K,4x3,Turno B,Mecánico,No,2024-03-19 00:00:00,Presente
TRB-013,Rodrigo Miranda Silva,16.214.491-K,4x3,Turno C,Mecánico,No,2024-03-31 00:00:00,Presente
TRB-113,Alfredo Aguilar García,22.546.631-9,7x7,Turno E,Operador de Equipo,Sí,2024-03-02 00:00:00,Presente
TRB-078,Marcelo Reyes Araya,18.944.882-1,7x7,Turno D,Mecánico,No,2024-03-13 00:00:00,Presente
TRB-060,Marcelo Aguilar Flores,9.704.528-3,,Turno C,Mecánico,No,2024-03-07 00:00:00,Presente
TRB-014,,15.369.062-6,4x3,Turno A,Ayudante de Operaciones,No,2024-03-26 00:00:00,Presente
TRB-036,Esteban Cisternas Acuña,16.153.634-2,4x3,Turno C,Supervisor de Turno,No,2024-03-11 00:00:00,Presente
TRB-001,Luis Núñez Vargas,15.489.709-7,4x3,Turno C,Técnico de Mantenimiento,No,25/03/2024,Presnte
TRB-026,Oscar Tapia González,18.876.872-5,4x3,Turno B,Supervisor de Turno,No,2024-03-27 00:00:00,Presente
TRB-031,Víctor Bravo Poblete,23.149.361-1,4x3,Turno C,Mecánico,No,2024-03-05 00:00:00,Presente
TRB-034,Héctor López Muñoz,19.087.340-4,4x3,Turno A,Operador de Equipo,Sí,2024-03-07 00:00:00,Presente
TRB-057,Carlos Navarro Reyes,11.475.786-1,4x3,Turno C,Controlista,No,10/03/2024,Presente
TRB-038,Alfredo Salas Pérez,11.302.355-4,4x3,Turno B,Bodeguero,No,2024-03-02 00:00:00,Presente
TRB-108,Roberto Miranda Miranda,11.843.085-9,7x7,Turno E,Electricista,No,2024-03-30 00:00:00,Presente
TRB-038,Alfredo Salas Pérez,11.302.355-4,4x3,Turno B,Bodeguero,No,2024-03-16 00:00:00,Presente
TRB-065,Eduardo Muñoz Díaz,15.048.998-9,4x3,Turno A,Mecánico,No,2024-03-19 00:00:00,Presente
TRB-045,Tomás Aguilar Morales,14.371.915-4,4x3,Turno B,Bodeguero,No,2024-03-19 00:00:00,Presente
TRB-097,Carlos Díaz Reyes,21.085.780-K,7x7,Turno E,Ayudante de Operaciones,No,2024-03-03 00:00:00,Presente
TRB-060,Marcelo Aguilar Flores,9.704.528-3,4x3,Turno C,Mecánico,No,2024-03-29 00:00:00,Presente
TRB-057,Carlos Navarro Reyes,11.475.786-1,4x3,Turno C,Controlista,No,2024-03-17 00:00:00,Presente
TRB-102,Miguel Pérez Flores,20.720.614-8,7x7,Turno D,Ayudante de Operaciones,No,2024-03-14 00:00:00,Presente
TRB-085,Ignacio Acuña Valenzuela,10.443.709-5,7x7,Turno D,Operador de Equipo,Sí,2024-03-21 00:00:00,Permiso
TRB-043,Claudio Torres Fuentes,,4x3,Turno B,Ayudante de Operaciones,No,2024-03-22 00:00:00,Presente
TRB-120,Jaime Navarro Vargas,23.975.033-8,7x7,Turno D,Bodeguero,No,2024-03-12 00:00:00,P
TRB-112,Fernando Bravo López,24.977.226-7,7x7,Turno E,Controlista,No,22/03/2024,Presente
TRB-013,Rodrigo Miranda Silva,16.214.491-K,4x3,Turno C,Mecánico,No,2024-03-08 00:00:00,Ausente
TRB-059,Sergio Torres Espinoza,14.831.592-2,4x3,Turno B,Mecánico,No,2024-03-10 00:00:00,Ausente
TRB-026,Oscar Tapia González,18.876.872-5,4x3,Turno B,Supervisor de Turno,No,2024-03-25 00:00:00,Presente
TRB-117,Luis Aguilar Carrasco,14.101.533-8,7x7,Turno E,Electricista,No,2024-03-14 00:00:00,Presente
TRB-043,Claudio Torres Fuentes,9.967.477-6,4x3,Turno B,Ayudante de Operaciones,No,2024-03-23 00:00:00,Presente
TRB-071,Víctor Espinoza Núñez,,4x3,Turno A,Operador de Planta,No,2024-03-09 00:00:00,Presente
TRB-062,Roberto Poblete Navarro,22.350.791-3,4x3,Turno A,Mecánico,No,2024-03-07 00:00:00,Presente
TRB-090,Marcelo Cortés Navarro,22.962.377-K,7x7,Turno E,Operador de Camión,Sí,2024-03-19 00:00:00,Presente
TRB-074,Sergio Cortés Díaz,18.525.264-7,7x7,Turno D,Técnico de Mantenimiento,No,2024-03-20 00:00:00,Ausente
TRB-026,Oscar Tapia González,18.876.872-5,4x3,Turno B,Supervisor de Turno,No,2024-03-18 00:00:00,Presente
TRB-090,Marcelo Cortés Navarro,22.962.377-K,7x7,Turno E,Operador de Camión,Sí,2024-03-23 00:00:00,Presente
TRB-047,Pedro Pérez Contreras,23.998.367-7,4x3,Turno C,Electricista,No,19/03/2024,Ausente
TRB-090,Marcelo Cortés Navarro,22.962.377-K,7x7,Turno E,Operador de Camión,Sí,2024-03-07 00:00:00,Presente
TRB-067,Ignacio Silva Soto,21.834.304-K,4x3,Turno C,Supervisor de Turno,No,2024-03-15 00:00:00,Ausente
TRB-076,Fernando González Tapia,14.611.401-6,7x7,Turno E,Operador de Equipo,Sí,2024-03-19 00:00:00,Presente
TRB-045,Tomás Aguilar Morales,14.371.915-4,4x3,Turno B,Bodeguero,No,2024-03-30 00:00:00,Ausente
TRB-040,Gonzalo Herrera Cortés,14.156.836-1,4x3,Turno A,Controlista,No,2024-03-20 00:00:00,Ausente
TRB-021,Mario Pizarro Miranda,,4x3,Turno C,Técnico de Mantenimiento,No,18-03-2024,Permiso
TRB-056,Roberto Poblete Sandoval,18.150.790-K,4x3,Turno B,Mecánico,No,2024-03-26 00:00:00,Presente
TRB-082,Gonzalo Torres Cáceres,23.877.493-4,7x7,Turno E,Ayudante de Operaciones,No,20-03-2024,Presente
TRB-062,Roberto Poblete Navarro,22.350.791-3,4x3,Turno A,Mecánico,No,2024-03-17 00:00:00,Presente
TRB-080,Camilo Cisternas Reyes,,7x7,Turno E,Supervisor de Turno,No,2024-03-12 00:00:00,Permiso
TRB-086,Esteban Ramos Pizarro,24.588.545-8,7x7,Turno E,Bodeguero,No,2024-03-11 00:00:00,Presente
TRB-010,Rodrigo Muñoz Castro,17.710.248-2,4x3,Turno C,Operador de Planta,No,2024-03-05 00:00:00,Presente
TRB-031,,23.149.361-1,4x3,Turno C,Mecánico,No,2024-03-03 00:00:00,Presente
TRB-085,Ignacio Acuña Valenzuela,10.443.709-5,7x7,Turno D,Operador de Equipo,Sí,2024-03-06 00:00:00,Presente
TRB-090,Marcelo Cortés Navarro,22.962.377-K,7x7,Turno E,Operador de Camión,Sí,2024-03-04 00:00:00,Presente
TRB-012,Roberto Bravo Díaz,15.029.889-K,4x3,Turno C,Electricista,No,2024-03-27 00:00:00,permiso
TRB-103,Daniel Carrasco Espinoza,20.721.364-0,7x7,Turno E,Operador de Planta,No,2024-03-10 00:00:00,Presente
TRB-104,Sebastián Martínez Acuña,8.650.395-6,7x7,Turno E,Bodeguero,No,2024-03-06 00:00:00,Presente
TRB-113,Alfredo Aguilar García,22.546.631-9,7x7,Turno E,Operador de Equipo,Sí,2024-03-21 00:00:00,Presente
TRB-026,Oscar Tapia González,18.876.872-5,4x3,Turno B,Supervisor de Turno,No,2024-03-20 00:00:00,Presente
TRB-046,Pedro Contreras Sandoval,10.045.396-7,4x3,Turno B,Operador de Planta,No,2024-03-07 00:00:00,Presente
TRB-077,Rodrigo Espinoza Valenzuela,18.533.261-6,7x7,Turno E,Bodeguero,No,2024-03-14 00:00:00,Presente
TRB-067,Ignacio Silva Soto,21.834.304-K,4x3,Turno C,Supervisor de Turno,No,2024-03-16 00:00:00,Presente
TRB-062,Roberto Poblete Navarro,22.350.791-3,4x3,Turno A,Mecánico,No,2024-03-16 00:00:00,Permiso
TRB-016,Rodrigo Torres Cisternas,18.558.837-8,4x3,Turno B,Mecánico,No,2024-03-12 00:00:00,Licencia Médica
TRB-074,Sergio Cortés Díaz,18.525.264-7,7x7,Turno D,Técnico de Mantenimiento,No,2024-03-16 00:00:00,Presente
TRB-029,Manuel Herrera Acuña,13.540.741-0,4x3,Turno A,Controlista,No,2024-03-16 00:00:00,Presente
TRB-075,Marcelo Rojas Pizarro,14.377.985-8,7x7,Turno E,Operador de Camión,Sí,2024-03-01 00:00:00,Presente
TRB-022,Tomás González Rojas,16.953.167-6,4x3,Turno C,Mecánico,No,2024-03-15 00:00:00,Presente
TRB-105,Héctor López Muñoz,9.041.193-4,,Turno D,Electricista,No,2024-03-01 00:00:00,Presente
TRB-071,Víctor Espinoza Núñez,10.329.373-1,4x3,Turno A,Operador de Planta,No,2024-03-22 00:00:00,Permiso
TRB-041,Ignacio López Poblete,11.285.271-9,4x3,Turno B,Ayudante de Operaciones,No,23/03/2024,Presente
TRB-017,Víctor Salas Morales,16.887.903-2,4x3,Turno A,Ayudante de Operaciones,No,2024-03-05 00:00:00,Presnte
TRB-078,Marcelo Reyes Araya,18.944.882-1,7x7,Turno D,Mecánico,No,2024-03-12 00:00:00,Ausente
TRB-046,Pedro Contreras Sandoval,10.045.396-7,4x3,Turno B,Operador de Planta,No,2024-03-16 00:00:00,Ausente
TRB-069,Mario Muñoz Acuña,15.463.637-4,,Turno A,Técnico de Mantenimiento,No,2024-03-17 00:00:00,Presente
TRB-054,Esteban García López,15.152.271-8,4x3,Turno B,Operador de Camión,Sí,2024-03-06 00:00:00,Presente
TRB-085,Ignacio Acuña Valenzuela,10.443.709-5,7x7,Turno D,Operador de Equipo,Sí,2024-03-31 00:00:00,Presente
TRB-061,Gabriel Muñoz González,19.192.300-6,4x3,Turno A,Bodeguero,No,2024-03-17 00:00:00,Presente
TRB-090,Marcelo Cortés Navarro,22.962.377-K,7x7,Turno E,Operador de Camión,Sí,2024-03-21 00:00:00,Presente
TRB-029,Manuel Herrera Acuña,13.540.741-0,4x3,Turno A,Controlista,No,2024-03-31 00:00:00,Presente
TRB-083,Ricardo Cáceres Valenzuela,19.247.051-K,7x7,Turno D,Técnico de Mantenimiento,No,2024-03-31 00:00:00,Presente
TRB-044,Carlos Pizarro Flores,23.267.547-0,4x3,Turno A,Bodeguero,No,08/03/2024,Presente
TRB-120,Jaime Navarro Vargas,23.975.033-8,7x7,Turno D,Bodeguero,No,2024-03-27 00:00:00,Ausente
TRB-021,Mario Pizarro Miranda,23.705.148-3,4x3,Turno C,Técnico de Mantenimiento,No,2024-03-11 00:00:00,Licencia Médica
TRB-079,Tomás Herrera Ramos,22.107.837-3,7x7,Turno E,Mecánico,No,2024-03-05 00:00:00,Presente
TRB-033,Héctor Contreras Castro,8.241.284-0,4x3,Turno C,Controlista,No,2024-03-10 00:00:00,Presente
TRB-020,Andrés Morales Silva,22.165.337-8,4x3,Turno A,Operador de Equipo,Sí,2024-03-10 00:00:00,Ausente
TRB-015,Pedro Castro Muñoz,18.584.847-7,4x3,Turno C,Electricista,No,2024-03-11 00:00:00,Presente
TRB-111,Sergio Rojas Cisternas,9.378.051-5,7x7,Turno D,Mecánico,No,2024-03-25 00:00:00,Presente
TRB-078,Marcelo Reyes Araya,18.944.882-1,7x7,Turno D,Mecánico,No,2024-03-10 00:00:00,Presente
TRB-066,Diego Díaz Navarro,21.635.762-0,4x3,Turno C,Operador de Planta,No,2024-03-24 00:00:00,Presente
TRB-084,Mauricio Castro Ramos,12.944.378-2,7x7,Turno D,Operador de Planta,No,2024-03-12 00:00:00,Presente
TRB-039,Francisco García Vargas,14.428.696-0,,Turno A,Bodeguero,No,09-03-2024,Licencia Médica
TRB-072,Marcelo Fuentes Sandoval,19.111.545-7,4x3,Turno B,Electricista,No,2024-03-19 00:00:00,Ausente
TRB-045,Tomás Aguilar Morales,14.371.915-4,4x3,Turno B,Bodeguero,No,2024-03-02 00:00:00,Presente
TRB-080,Camilo Cisternas Reyes,21.625.621-2,7x7,Turno E,Supervisor de Turno,No,2024-03-17 00:00:00,Presente
TRB-042,Carlos Martínez Vargas,13.580.474-6,4x3,Turno A,Controlista,No,20/03/2024,Presente
TRB-108,Roberto Miranda Miranda,11.843.085-9,7x7,Turno E,Electricista,No,2024-03-27 00:00:00,Presente
TRB-032,Héctor López Espinoza,8.705.792-5,4x3,Turno A,Operador de Planta,No,2024-03-02 00:00:00,Presente
TRB-006,Francisco Núñez Morales,15.224.730-3,4x3,Turno C,Bodeguero,No,2024-03-30 00:00:00,Ausente
TRB-043,Claudio Torres Fuentes,9.967.477-6,4x3,Turno B,Ayudante de Operaciones,No,2024-03-18 00:00:00,Presente
TRB-120,Jaime Navarro Vargas,23.975.033-8,7x7,Turno D,Bodeguero,No,2024-03-25 00:00:00,Presente
TRB-098,Oscar Miranda Castro,24.382.262-9,7x7,Turno E,Controlista,No,2024-03-08 00:00:00,Presente
TRB-022,Tomás González Rojas,16.953.167-6,4x3,Turno C,Mecánico,No,2024-03-16 00:00:00,Presente
TRB-078,Marcelo Reyes Araya,18.944.882-1,7x7,Turno D,Mecánico,No,2024-03-09 00:00:00,Presente
TRB-105,Héctor López Muñoz,9.041.193-4,7x7,Turno D,Electricista,No,14-03-2024,Presente
TRB-001,Luis Núñez Vargas,15.489.709-7,4x3,Turno C,Técnico de Mantenimiento,No,2024-03-02 00:00:00,Ausente
TRB-097,Carlos Díaz Reyes,21.085.780-K,7x7,Turno E,Ayudante de Operaciones,No,2024-03-13 00:00:00,Presente
TRB-037,Cristian García García,,4x3,Turno B,Bodeguero,No,2024-03-22 00:00:00,presente
TRB-110,Cristian López Contreras,16.148.673-6,7x7,Turno E,Bodeguero,No,2024-03-21 00:00:00,Presente
TRB-075,Marcelo Rojas Pizarro,14.377.985-8,7x7,Turno E,Operador de Camión,Sí,2024-03-25 00:00:00,Presente
TRB-005,Nicolás Núñez González,13.357.277-5,4x3,Turno A,Ayudante de Operaciones,No,2024-03-12 00:00:00,Presente
TRB-058,Andrés García Navarro,13.215.966-1,4x3,Turno A,Mecánico,No,2024-03-01 00:00:00,Ausente
TRB-115,Fernando Contreras Núñez,18.814.747-K,7x7,Turno E,Ayudante de Operaciones,No,2024-03-23 00:00:00,Presente
TRB-067,Ignacio Silva Soto,21.834.304-K,4x3,Turno C,Supervisor de Turno,No,2024-03-21 00:00:00,PRESENTE
TRB-060,Marcelo Aguilar Flores,9.704.528-3,4x3,Turno C,Mecánico,No,2024-03-21 00:00:00,Presente
TRB-037,Cristian García García,22.463.677-6,4x3,Turno B,Bodeguero,No,2024-03-29 00:00:00,Presente
TRB-015,Pedro Castro Muñoz,18.584.847-7,4x3,Turno C,Electricista,No,2024-03-30 00:00:00,Presente
TRB-018,Tomás Sandoval Flores,22.375.853-3,4x3,Turno A,Operador de Planta,No,2024-03-23 00:00:00,Presente
TRB-058,Andrés García Navarro,13.215.966-1,4x3,Turno A,Mecánico,No,2024-03-14 00:00:00,Presente
TRB-059,Sergio Torres Espinoza,14.831.592-2,4x3,Turno B,Mecánico,No,2024-03-12 00:00:00,Presente
TRB-051,Alfredo Contreras Cisternas,18.615.610-2,4x3,Turno C,Técnico de Mantenimiento,No,2024-03-13 00:00:00,Licencia Médica
TRB-067,Ignacio Silva Soto,21.834.304-K,4x3,Turno C,Supervisor de Turno,No,2024-03-13 00:00:00,Presente
TRB-117,Luis Aguilar Carrasco,14.101.533-8,7x7,Turno E,Electricista,No,2024-03-10 00:00:00,Presente
TRB-117,Luis Aguilar Carrasco,14.101.533-8,7x7,Turno E,Electricista,No,2024-03-28 00:00:00,Presente
TRB-083,Ricardo Cáceres Valenzuela,19.247.051-K,7x7,Turno D,Técnico de Mantenimiento,No,2024-03-26 00:00:00,Presente
TRB-098,Oscar Miranda Castro,24.382.262-9,7x7,Turno E,Controlista,No,2024-03-06 00:00:00,P
TRB-057,Carlos Navarro Reyes,11.475.786-1,4x3,Turno C,Controlista,No,2024-03-29 00:00:00,Presente
TRB-062,Roberto Poblete Navarro,22.350.791-3,4x3,Turno A,Mecánico,No,2024-03-15 00:00:00,Presente
TRB-071,Víctor Espinoza Núñez,10.329.373-1,4x3,Turno A,Operador de Planta,No,2024-03-17 00:00:00,Presente
TRB-058,Andrés García Navarro,13.215.966-1,4x3,Turno A,Mecánico,No,06-03-2024,Presente
TRB-054,Esteban García López,15.152.271-8,4x3,Turno B,Operador de Camión,Sí,2024-03-10 00:00:00,Presente
TRB-109,Diego Contreras Rodríguez,18.467.548-K,7x7,Turno D,Mecánico,No,2024-03-10 00:00:00,P
TRB-073,Sebastián Soto Contreras,16.907.573-5,7x7,Turno D,Técnico de Mantenimiento,No,2024-03-21 00:00:00,Presente
TRB-008,Sebastián Muñoz Salas,12.188.470-4,4x3,Turno B,Operador de Camión,Sí,2024-03-10 00:00:00,Presente
TRB-071,Víctor Espinoza Núñez,10.329.373-1,4x3,Turno A,Operador de Planta,No,2024-03-30 00:00:00,Permiso
TRB-009,Tomás Vega Valenzuela,20.134.457-3,4x3,Turno B,Técnico de Mantenimiento,No,2024-03-29 00:00:00,Presente
TRB-044,Carlos Pizarro Flores,23.267.547-0,4x3,Turno A,Bodeguero,No,2024-03-29 00:00:00,Presente
TRB-032,Héctor López Espinoza,8.705.792-5,4x3,Turno A,Operador de Planta,No,2024-03-22 00:00:00,Presente
TRB-085,Ignacio Acuña Valenzuela,10.443.709-5,7x7,Turno D,Operador de Equipo,Sí,15-03-2024,Presente
TRB-072,Marcelo Fuentes Sandoval,19.111.545-7,4x3,Turno B,Electricista,No,2024-03-05 00:00:00,Presente
TRB-003,Felipe Torres Castro,24.956.909-7,4x3,Turno A,Operador de Equipo,Sí,2024-03-31 00:00:00,Presente
TRB-115,Fernando Contreras Núñez,18.814.747-K,7x7,Turno E,Ayudante de Operaciones,No,2024-03-22 00:00:00,Presente
TRB-077,Rodrigo Espinoza Valenzuela,18.533.261-6,7x7,Turno E,Bodeguero,No,2024-03-16 00:00:00,Ausente
TRB-085,Ignacio Acuña Valenzuela,10.443.709-5,7x7,Turno D,Operador de Equipo,Sí,2024-03-18 00:00:00,Presente
TRB-103,Daniel Carrasco Espinoza,20.721.364-0,7x7,Turno E,Operador de Planta,No,2024-03-11 00:00:00,Ausente
TRB-056,Roberto Poblete Sandoval,18.150.790-K,4x3,Turno B,Mecánico,No,2024-03-06 00:00:00,Presente
TRB-046,Pedro Contreras Sandoval,10.045.396-7,4x3,Turno B,Operador de Planta,No,02-03-2024,Presente
TRB-085,Ignacio Acuña Valenzuela,10.443.709-5,7x7,Turno D,Operador de Equipo,Sí,2024-03-17 00:00:00,Presente
TRB-047,Pedro Pérez Contreras,23.998.367-7,4x3,Turno C,Electricista,No,2024-03-12 00:00:00,Presente
TRB-063,Andrés López Morales,9.208.903-7,4x3,Turno C,Operador de Equipo,Sí,2024-03-27 00:00:00,Presente
TRB-083,Ricardo Cáceres Valenzuela,19.247.051-K,7x7,Turno D,Técnico de Mantenimiento,No,30-03-2024,Presente
TRB-021,Mario Pizarro Miranda,23.705.148-3,4x3,Turno C,Técnico de Mantenimiento,No,2024-03-20 00:00:00,Presente
TRB-042,Carlos Martínez Vargas,13.580.474-6,4x3,Turno A,Controlista,No,2024-03-07 00:00:00,Presente
TRB-011,Diego Pizarro Núñez,23.213.925-0,4x3,Turno A,Operador de Planta,No,2024-03-16 00:00:00,P
TRB-051,Alfredo Contreras Cisternas,18.615.610-2,4x3,Turno C,Técnico de Mantenimiento,No,2024-03-29 00:00:00,Presente
TRB-077,Rodrigo Espinoza Valenzuela,18.533.261-6,7x7,Turno E,Bodeguero,No,13-03-2024,Presente
TRB-005,Nicolás Núñez González,13.357.277-5,4x3,Turno A,Ayudante de Operaciones,No,2024-03-04 00:00:00,Presente
TRB-053,Daniel Carrasco López,8.312.574-8,4x3,Turno A,Mecánico,No,28/03/2024,Presente
TRB-082,Gonzalo Torres Cáceres,23.877.493-4,7x7,Turno E,Ayudante de Operaciones,No,2024-03-18 00:00:00,Presente
TRB-064,Tomás Morales Cortés,12.276.362-5,4x3,Turno B,Operador de Camión,Sí,2024-03-02 00:00:00,Presente
TRB-104,Sebastián Martínez Acuña,8.650.395-6,7x7,Turno E,Bodeguero,No,20-03-2024,Presente
TRB-092,Gabriel Poblete López,17.587.445-3,7x7,Turno E,Operador de Planta,No,2024-03-12 00:00:00,Ausente
TRB-041,Ignacio López Poblete,11.285.271-9,4x3,Turno B,Ayudante de Operaciones,No,2024-03-02 00:00:00,Presente
TRB-033,Héctor Contreras Castro,,4x3,Turno C,Controlista,No,2024-03-24 00:00:00,Presente
TRB-086,Esteban Ramos Pizarro,24.588.545-8,7x7,Turno E,Bodeguero,No,2024-03-25 00:00:00,Presente
TRB-076,Fernando González Tapia,14.611.401-6,7x7,Turno E,Operador de Equipo,Sí,2024-03-07 00:00:00,Presente
TRB-102,Miguel Pérez Flores,20.720.614-8,7x7,Turno D,Ayudante de Operaciones,No,2024-03-05 00:00:00,Licencia Médica
TRB-100,Roberto Salas Herrera,8.904.843-5,7x7,Turno E,Bodeguero,No,2024-03-30 00:00:00,Presente
TRB-064,Tomás Morales Cortés,12.276.362-5,4x3,Turno B,Operador de Camión,Sí,2024-03-30 00:00:00,Presente
TRB-060,Marcelo Aguilar Flores,9.704.528-3,4x3,Turno C,Mecánico,No,2024-03-06 00:00:00,Presente
TRB-071,Víctor Espinoza Núñez,10.329.373-1,4x3,Turno A,Operador de Planta,No,2024-03-15 00:00:00,Presente
TRB-039,,14.428.696-0,4x3,Turno A,Bodeguero,No,2024-03-30 00:00:00,Presente
TRB-119,Carlos Tapia Ramos,10.872.694-6,7x7,Turno E,Controlista,No,2024-03-01 00:00:00,Presente
TRB-035,Ignacio Núñez Aguilar,15.188.594-2,4x3,Turno A,Controlista,No,2024-03-13 00:00:00,Presnte
TRB-109,Diego Contreras Rodríguez,18.467.548-K,7x7,Turno D,Mecánico,No,2024-03-25 00:00:00,Presente
TRB-101,Esteban Rodríguez Martínez,22.381.858-7,7x7,Turno E,Operador de Camión,Sí,2024-03-25 00:00:00,Presente
TRB-034,Héctor López Muñoz,19.087.340-4,4x3,Turno A,Operador de Equipo,Sí,2024-03-22 00:00:00,Presente
TRB-118,Raúl Flores Espinoza,17.383.781-K,7x7,Turno E,Operador de Planta,No,22/03/2024,Presnte
TRB-029,Manuel Herrera Acuña,13.540.741-0,4x3,Turno A,Controlista,No,30/03/2024,Ausente
TRB-083,Ricardo Cáceres Valenzuela,19.247.051-K,7x7,Turno D,Técnico de Mantenimiento,No,2024-03-02 00:00:00,P
TRB-070,Raúl Reyes Castro,15.480.073-5,4x3,Turno A,Ayudante de Operaciones,No,2024-03-05 00:00:00,Ausente
TRB-051,Alfredo Contreras Cisternas,18.615.610-2,4x3,Turno C,Técnico de Mantenimiento,No,2024-03-01 00:00:00,Presente
TRB-063,Andrés López Morales,9.208.903-7,4x3,Turno C,Operador de Equipo,Sí,2024-03-20 00:00:00,Presente
TRB-110,Cristian López Contreras,16.148.673-6,7x7,Turno E,Bodeguero,No,20-03-2024,Presente
TRB-027,Andrés Bravo Reyes,16.034.686-8,4x3,Turno B,Operador de Equipo,Sí,2024-03-16 00:00:00,Presente
TRB-082,Gonzalo Torres Cáceres,23.877.493-4,7x7,Turno E,Ayudante de Operaciones,No,2024-03-05 00:00:00,Presente
TRB-070,Raúl Reyes Castro,15.480.073-5,4x3,Turno A,Ayudante de Operaciones,No,2024-03-28 00:00:00,Presente
TRB-004,Tomás Ramos Sandoval,22.076.749-3,4x3,Turno C,Operador de Equipo,Sí,28-03-2024,Presente
TRB-039,Francisco García Vargas,14.428.696-0,4x3,Turno A,Bodeguero,No,2024-03-07 00:00:00,Permiso
TRB-005,Nicolás Núñez González,13.357.277-5,4x3,Turno A,Ayudante de Operaciones,No,2024-03-11 00:00:00,Presente
TRB-015,Pedro Castro Muñoz,18.584.847-7,4x3,Turno C,Electricista,No,2024-03-18 00:00:00,Presente 
TRB-019,Eduardo Castro Herrera,24.559.643-K,4x3,Turno C,Bodeguero,No,2024-03-10 00:00:00,Presente
TRB-002,Oscar Martínez Contreras,22.157.347-1,4x3,Turno A,Técnico de Mantenimiento,No,2024-03-27 00:00:00,Presente
TRB-064,Tomás Morales Cortés,12.276.362-5,4x3,Turno B,Operador de Camión,Sí,04-03-2024,Presente
TRB-034,Héctor López Muñoz,19.087.340-4,4x3,Turno A,Operador de Equipo,Sí,2024-03-10 00:00:00,Presente
TRB-063,Andrés López Morales,9.208.903-7,4x3,Turno C,Operador de Equipo,Sí,2024-03-19 00:00:00,Presente
TRB-071,Víctor Espinoza Núñez,10.329.373-1,4x3,Turno A,Operador de Planta,No,2024-03-11 00:00:00,P
TRB-073,Sebastián Soto Contreras,16.907.573-5,7x7,Turno D,Técnico de Mantenimiento,No,2024-03-05 00:00:00,Presente
TRB-112,Fernando Bravo López,24.977.226-7,7x7,Turno E,Controlista,No,2024-03-25 00:00:00,Presente
TRB-028,Esteban Martínez Martínez,24.307.133-K,4x3,Turno A,Operador de Planta,No,2024-03-05 00:00:00,Presente
TRB-031,,23.149.361-1,4x3,Turno C,Mecánico,No,2024-03-31 00:00:00,Permiso
TRB-092,Gabriel Poblete López,17.587.445-3,7x7,Turno E,Operador de Planta,No,2024-03-10 00:00:00,Ausente
